Easting	Northing	Elevation
679219.0400	4135701.8000	10.3090
679218.9700	4135701.6400	10.2790
679218.9000	4135701.4800	10.2790
679218.8300	4135701.3200	10.2490
679218.7600	4135701.1500	10.2490
679218.7100	4135700.9900	10.2490
679218.6700	4135700.8300	10.2490
679218.6200	4135700.6700	10.2190
679218.5800	4135700.5000	10.2490
679218.4900	4135700.1800	10.2290
679218.4800	4135700.0100	10.2190
679218.4800	4135699.8500	10.1990
679218.4700	4135699.6800	10.1990
679218.4600	4135699.5200	10.1690
679218.4500	4135699.3500	10.1690
679218.4400	4135699.1900	10.1690
679218.4600	4135699.0300	10.1690
679218.4800	4135698.8800	10.1490
679218.5000	4135698.7300	10.1690
679218.5100	4135698.5700	10.1490
679218.5300	4135698.4200	10.1390
679218.5500	4135698.2700	10.1490
679218.5900	4135698.1200	10.1390
679218.6400	4135697.9800	10.1190
679218.6900	4135697.8400	10.1190
679218.7300	4135697.7000	10.1190
679218.7800	4135697.5600	10.1190
679218.8200	4135697.4100	10.1190
679218.9000	4135697.2700	10.1190
679218.9800	4135697.1300	10.1190
679219.0500	4135696.9900	10.1190
679219.1300	4135696.8500	10.1190
679219.2100	4135696.7000	10.1190
679219.2800	4135696.5600	10.1190
679219.3800	4135696.4400	10.1190
679219.4900	4135696.3200	10.1390
679219.5900	4135696.2000	10.1190
679219.6900	4135696.0800	10.1190
679219.7900	4135695.9600	10.1390
679219.8900	4135695.8400	10.1490
679220.0000	4135695.7300	10.1390
679220.1100	4135695.6300	10.1490
679220.2200	4135695.5200	10.1390
679220.3300	4135695.4100	10.1190
679220.4400	4135695.3000	10.1190
679220.5600	4135695.2000	10.1190
679220.6800	4135695.0900	10.1190
679220.8000	4135694.9800	10.1490
679220.9300	4135694.8700	10.1490
679221.0500	4135694.7600	10.1690
679221.1800	4135694.6600	10.1990
679221.3000	4135694.5500	10.2290
679221.4500	4135694.4200	10.2190
679221.6000	4135694.3000	10.2190
679221.7500	4135694.1800	10.2190
679221.8900	4135694.0500	10.2190
679222.0400	4135693.9300	10.2490
679222.1900	4135693.8100	10.2790
679222.3600	4135693.6700	10.2790
679222.5200	4135693.5300	10.3090
679222.6900	4135693.4000	10.3090
679222.8500	4135693.2600	10.3090
679223.0200	4135693.1200	10.3090
679223.1800	4135692.9800	10.3090
679223.3200	4135692.8400	10.3090
679223.5900	4135692.5500	10.3590
679223.7300	4135692.4100	10.3890
679223.8600	4135692.2600	10.3890
679224.0000	4135692.1200	10.4190
679224.1000	4135691.9700	10.3890
679224.2000	4135691.8100	10.3890
679224.3000	4135691.6600	10.3890
679224.4000	4135691.5100	10.3590
679224.5000	4135691.3600	10.3890
679224.6000	4135691.2100	10.4190
679224.6700	4135691.0600	10.4490
679224.7400	4135690.9100	10.4490
679224.8200	4135690.7700	10.4690
679224.8900	4135690.6200	10.4990
679224.9600	4135690.4700	10.5290
679225.0300	4135690.3200	10.5590
679225.0600	4135690.1800	10.5590
679225.1000	4135690.0300	10.5590
679225.1300	4135689.8900	10.5790
679225.2400	4135689.4600	10.5590
679225.2300	4135689.3200	10.5290
679225.2300	4135689.1900	10.5290
679225.2200	4135689.0500	10.4990
679225.2200	4135688.9200	10.5290
679225.2100	4135688.7800	10.5290
679225.2100	4135688.6500	10.5290
679225.1900	4135688.5100	10.5290
679225.1700	4135688.3600	10.4990
679225.1500	4135688.2200	10.4990
679225.1100	4135687.9400	10.4190
679225.0800	4135687.7900	10.4490
679225.0500	4135687.6500	10.4190
679225.0200	4135687.5100	10.3890
679224.9800	4135687.3700	10.3590
679224.9500	4135687.2200	10.3590
679224.9100	4135687.0800	10.3390
679224.8100	4135686.8000	10.2790
679224.7300	4135686.6700	10.2490
679224.6600	4135686.5300	10.2190
679224.5800	4135686.3900	10.1890
679224.5100	4135686.2600	10.1490
679224.2700	4135685.8000	10.1190
679224.1900	4135685.6500	10.1190
679224.0200	4135685.3300	10.0590
679223.8400	4135685.0000	 9.9790
679223.7500	4135684.8400	 9.9790
679223.5600	4135684.5100	 9.8990
679223.4700	4135684.3500	 9.8690
679223.3700	4135684.1800	 9.8690
679223.2800	4135684.0100	 9.8390
679223.1800	4135683.8400	 9.8390
679223.0900	4135683.6800	 9.8390
679223.0000	4135683.5100	 9.8090
679222.9000	4135683.3400	 9.7890
679222.8100	4135683.1700	 9.7590
679222.7400	4135683.0000	 9.7290
679222.5200	4135682.4600	 9.7590
679222.4700	4135679.2000	10.6190
679222.5500	4135679.0800	10.6190
679222.7100	4135678.8500	10.6490
679222.8700	4135678.6200	10.5890
679222.9700	4135678.5200	10.5590
679223.1600	4135678.3300	10.5090
679223.2500	4135678.2300	10.5090
679223.3500	4135678.1400	10.4790
679223.8200	4135677.6400	10.3090
679223.9200	4135677.5500	10.2890
679224.0100	4135677.4500	10.2890
679224.1300	4135677.3500	10.2890
679224.2600	4135677.2600	10.2890
679224.6300	4135676.9700	10.1690
679224.7500	4135676.8700	10.1990
679225.0200	4135676.6700	10.2490
679225.1600	4135676.5700	10.2790
679225.3000	4135676.4700	10.3090
679225.5700	4135676.2700	10.3590
679225.6900	4135676.1700	10.3890
679225.9400	4135675.9500	10.4490
679226.0600	4135675.8400	10.4490
679226.1800	4135675.7300	10.4690
679226.3100	4135675.6200	10.4790
679226.4100	4135675.5200	10.4990
679226.5200	4135675.4100	10.5190
679226.6300	4135675.3100	10.5290
679226.7300	4135675.2000	10.5290
679226.8400	4135675.1000	10.5190
679226.9500	4135674.9900	10.5290
679227.0100	4135674.9000	10.5290
679227.0700	4135674.8000	10.5490
679227.1300	4135674.7100	10.5290
679227.1900	4135674.6100	10.5190
679227.2500	4135674.5200	10.4990
679227.3100	4135674.4200	10.4990
679227.3200	4135674.3400	10.4990
679227.3300	4135674.2600	10.4990
679227.3100	4135673.5800	10.1390
679227.3000	4135673.5000	10.1690
679227.2500	4135673.4300	10.1890
679227.1600	4135673.2800	10.2390
679227.1100	4135673.2000	10.2390
679227.0700	4135673.1300	10.2190
679227.0200	4135673.0500	10.1890
679226.9600	4135672.9700	10.1890
679226.9000	4135672.9000	10.1690
679226.8300	4135672.8200	10.1690
679226.7700	4135672.7500	10.1890
679226.7100	4135672.6700	10.1890
679226.6500	4135672.6000	10.1990
679226.3700	4135672.2800	10.3290
679225.3900	4135671.1500	10.6690
679225.1400	4135670.8300	10.6090
679224.9100	4135670.4500	10.6090
679224.8700	4135670.3700	10.6090
679224.7300	4135670.0300	10.6690
679224.7200	4135669.9900	10.6690
679224.6600	4135669.8400	10.5890
679224.6400	4135669.8200	10.6190
679224.5900	4135669.7000	10.6490
679224.5700	4135669.6800	10.6490
679224.5600	4135669.6800	10.5590
679224.5800	4135669.7100	10.5790
679224.5700	4135669.7200	10.6390
679224.5400	4135669.7200	10.6690
679224.5000	4135669.7500	10.6690
679224.7900	4135670.0200	10.6690
679224.8000	4135670.0300	10.6390
679224.8100	4135670.0400	10.6690
679224.8100	4135670.0600	10.6690
679224.8200	4135670.0700	10.6390
679224.8300	4135670.0900	10.6490
679224.8300	4135670.0900	10.6390
679224.8200	4135670.0900	10.6190
679224.8200	4135670.0900	10.6190
679224.8200	4135670.1000	10.6490
679224.8200	4135670.1000	10.6390
679224.8200	4135670.0900	10.6690
679224.8500	4135670.0700	10.6690
679224.8600	4135670.0800	10.6690
679224.8700	4135670.0800	10.6690
679224.9400	4135670.1100	10.6190
679224.9400	4135670.1200	10.6490
679224.9400	4135670.1300	10.5890
679224.9300	4135670.1500	10.6190
679224.9300	4135670.1500	10.6490
679224.9300	4135670.1600	10.6690
679224.9400	4135670.1700	10.6690
679224.9500	4135670.1800	10.6390
679224.9500	4135670.1800	10.6190
679224.9600	4135670.1900	10.6690
679224.9700	4135670.1900	10.6690
679224.9800	4135670.2000	10.6490
679225.0000	4135670.2200	10.6190
679225.0100	4135670.2000	10.6690
679225.0000	4135670.1800	10.6490
679225.0000	4135670.1600	10.6690
679225.0000	4135670.1500	10.6490
679225.0000	4135670.1500	10.6190
679225.0000	4135670.1400	10.6490
679225.0000	4135670.1400	10.6690
679225.0300	4135670.1400	10.5590
679225.0600	4135670.1400	10.6390
679225.0800	4135670.1500	10.6190
679225.1000	4135670.1800	10.6690
679225.1400	4135670.1800	10.6190
679225.1400	4135670.1900	10.6690
679225.1400	4135670.2300	10.6490
679225.1400	4135670.2400	10.6490
679225.1400	4135670.2500	10.6690
679225.1600	4135670.2600	10.6690
679225.1700	4135670.2700	10.6690
679225.1700	4135670.2900	10.5890
679225.1800	4135670.3000	10.6190
679225.1800	4135670.3100	10.6690
679225.2000	4135670.3300	10.6690
679225.2100	4135670.3500	10.6490
679225.2300	4135670.3700	10.6390
679225.2400	4135670.3900	10.6190
679225.3000	4135670.4800	10.6690
679225.3100	4135670.5000	10.6690
679225.3500	4135670.5400	10.6490
679225.4100	4135670.5700	10.6490
679225.4300	4135670.5800	10.6190
679225.4600	4135670.5900	10.6190
679225.5000	4135670.6100	10.6490
679225.8000	4135670.6700	10.6390
679225.8400	4135670.6700	10.6190
679225.9200	4135670.6700	10.5590
679226.1900	4135670.6400	10.3390
679226.2500	4135670.6400	10.3390
679226.3200	4135670.6400	10.3090
679226.3800	4135670.6400	10.2890
679226.4400	4135670.6400	10.2590
679226.5000	4135670.6400	10.2290
679226.5700	4135670.6300	10.1990
679226.7000	4135670.6200	10.1490
679226.8300	4135670.6100	10.0690
679226.8900	4135670.6000	10.0390
679226.9500	4135670.5900	10.0390
679227.0100	4135670.5700	10.0590
679227.0700	4135670.5500	10.0590
679227.1300	4135670.5400	10.0890
679227.1900	4135670.5200	10.0890
679227.2500	4135670.5000	10.1190
679227.3200	4135670.4900	10.1390
679227.3900	4135670.4800	10.1390
679227.4600	4135670.4700	10.1390
679227.5400	4135670.4600	10.1690
679227.6100	4135670.4400	10.1690
679227.6800	4135670.4300	10.1690
679227.7500	4135670.4200	10.1690
679227.8100	4135670.4100	10.1990
679227.8800	4135670.4000	10.1990
679227.9400	4135670.3900	10.1990
679228.0100	4135670.3700	10.1990
679228.1300	4135670.3400	10.2390
679228.1800	4135670.3100	10.2690
679228.2300	4135670.2800	10.2490
679228.2800	4135670.2600	10.2690
679228.5000	4135670.1700	10.4090
679228.5600	4135670.1500	10.3790
679228.6200	4135670.1300	10.4090
679228.6800	4135670.1200	10.3790
679228.7400	4135670.1000	10.4090
679228.9000	4135670.0300	10.5190
679228.9600	4135670.0100	10.5290
679229.0100	4135669.9900	10.5490
679229.0700	4135669.9700	10.5490
679229.1100	4135669.9400	10.5490
679229.1500	4135669.9100	10.5690
679229.2000	4135669.8700	10.5690
679229.2400	4135669.8400	10.5990
679229.2800	4135669.8100	10.5990
679229.3200	4135669.7800	10.5990
679229.3700	4135669.7300	10.5790
679229.4100	4135669.6900	10.5990
679229.4500	4135669.6400	10.6290
679229.4900	4135669.5900	10.6290
679229.5300	4135669.5500	10.6290
679229.5700	4135669.5000	10.6290
679229.5900	4135669.4500	10.6290
679229.6100	4135669.3900	10.6290
679229.6400	4135669.3400	10.5990
679229.6600	4135669.2800	10.5990
679229.7300	4135669.0500	10.6290
679229.7400	4135668.9900	10.6290
679229.7500	4135668.9300	10.6290
679229.7600	4135668.8800	10.6290
679229.7700	4135668.8200	10.6590
679229.7800	4135668.7500	10.6590
679229.7900	4135668.6900	10.6590
679229.8000	4135668.6200	10.6290
679229.8100	4135668.5600	10.6290
679229.8200	4135668.5000	10.6290
679229.8300	4135668.4300	10.6290
679229.8300	4135668.3600	10.6290
679229.8300	4135668.3000	10.5990
679229.8300	4135668.2300	10.5790
679229.8200	4135668.1600	10.5990
679229.8200	4135668.0900	10.5990
679229.8200	4135668.0300	10.5990
679229.8100	4135667.9600	10.5990
679229.8000	4135667.8900	10.5790
679229.8000	4135667.8300	10.5490
679229.7900	4135667.7600	10.5290
679229.7800	4135667.6900	10.4990
679229.7800	4135667.6300	10.5190
679229.7600	4135667.5500	10.5190
679229.7500	4135667.4800	10.4990
679229.7400	4135667.4100	10.4990
679229.7300	4135667.3300	10.4990
679229.7200	4135667.2600	10.4990
679229.6300	4135666.8800	10.2990
679229.5900	4135666.7300	10.3290
679229.5500	4135666.5600	10.3590
679229.5100	4135666.4000	10.2990
679229.4900	4135666.3100	10.3290
679229.4500	4135666.1500	10.2690
679229.4200	4135666.0600	10.2690
679229.4000	4135665.9700	10.2390
679229.3800	4135665.8900	10.2690
679229.3600	4135665.8000	10.2690
679229.3300	4135665.7200	10.2390
679229.3100	4135665.6400	10.2190
679229.2900	4135665.5700	10.2190
679229.2700	4135665.4900	10.2190
679229.2400	4135665.4200	10.1890
679229.2200	4135665.3400	10.1990
679229.2000	4135665.2700	10.1990
679229.1800	4135665.2100	10.1990
679229.1600	4135665.1500	10.1990
679229.1400	4135665.0900	10.1890
679229.1100	4135665.0300	10.1690
679229.0900	4135664.9700	10.1390
679229.0700	4135664.9100	10.1390
679229.0500	4135664.8500	10.1390
679229.0400	4135664.8000	10.1690
679229.0200	4135664.7400	10.1690
679229.0100	4135664.6800	10.1990
679228.9900	4135664.6300	10.1990
679228.9700	4135664.5700	10.1990
679228.9800	4135664.4900	10.1990
679228.9800	4135664.4200	10.1990
679228.9800	4135664.3400	10.1890
679228.9800	4135664.1900	10.1390
679228.9800	4135664.1200	10.1690
679229.0100	4135664.0200	10.1390
679229.0300	4135663.9300	10.1390
679229.0500	4135663.8400	10.1390
679229.1100	4135663.5600	10.1090
679229.1400	4135663.4600	10.1390
679229.1800	4135663.3700	10.1390
679229.2100	4135663.2700	10.1390
679229.2400	4135663.1700	10.1090
679229.2700	4135663.0700	10.1090
679229.3000	4135662.9700	10.1090
679229.3300	4135662.8700	10.1090
679229.3700	4135662.7600	10.1090
679229.4000	4135662.6600	10.1090
679229.4300	4135662.5600	10.0790
679229.4700	4135662.4500	10.0790
679229.5000	4135662.3500	10.0790
679229.5400	4135662.2500	10.0790
679229.5800	4135662.1500	10.0790
679229.6200	4135662.0500	10.0490
679229.6600	4135661.9500	10.0190
679229.7000	4135661.8500	10.0190
679229.7900	4135661.6400	 9.9990
679229.8500	4135661.5300	 9.9990
679229.9000	4135661.4200	10.0190
679229.9500	4135661.3100	10.0190
679230.0100	4135661.2000	10.0290
679230.0600	4135661.0900	10.0290
679230.1200	4135660.9900	10.0290
679230.1900	4135660.8800	10.0190
679230.2500	4135660.7700	10.0290
679230.3200	4135660.6600	10.0190
679230.3800	4135660.5500	 9.9990
679230.5800	4135660.2100	 9.8890
679230.6500	4135660.1000	 9.8890
679228.4900	4135661.0600	10.6790
679228.4400	4135661.2200	10.6790
679228.3900	4135661.3800	10.6790
679228.3500	4135661.5500	10.6590
679228.3200	4135661.7100	10.6590
679228.2800	4135661.8800	10.6590
679228.2500	4135662.0400	10.6290
679228.2100	4135662.2100	10.6290
679228.1800	4135662.3700	10.5990
679228.1500	4135662.5400	10.6290
679228.1300	4135662.7100	10.5990
679228.1000	4135662.8700	10.5790
679228.0800	4135663.0400	10.5690
679228.0600	4135663.2100	10.5490
679228.0300	4135663.3800	10.5790
679228.0100	4135663.5500	10.5490
679227.9900	4135663.7200	10.5690
679227.9600	4135663.8900	10.5490
679227.9200	4135664.2300	10.4990
679227.9000	4135664.4000	10.4690
679227.8800	4135664.5800	10.4690
679227.8600	4135664.7600	10.4990
679227.8200	4135665.1100	10.4690
679227.8000	4135665.2900	10.4390
679227.7900	4135665.4700	10.4390
679227.7700	4135665.6400	10.4390
679227.7500	4135666.0000	10.3790
679227.7200	4135666.3500	10.3590
679227.7100	4135666.5300	10.3290
679227.7100	4135666.7100	10.2990
679227.7100	4135667.2500	10.2690
679227.7100	4135667.7800	10.2190
679227.7100	4135668.4700	10.0790
679227.7200	4135668.6500	10.0890
679227.7200	4135668.8100	10.0590
679227.7200	4135668.9800	10.0590
679227.7200	4135669.1400	10.0590
679227.7200	4135669.3100	10.0290
679227.7200	4135669.6400	10.0890
679227.7200	4135669.8100	10.0890
679227.7200	4135669.9800	10.1090
679227.7100	4135670.1500	10.1090
679227.7100	4135670.3200	10.1390
679227.7100	4135670.4800	10.1390
679227.7000	4135670.6500	10.1690
679227.6800	4135670.8200	10.1690
679227.6600	4135670.9800	10.1690
679227.6400	4135671.1500	10.1690
679227.6200	4135671.3200	10.1890
679227.6000	4135671.4800	10.1990
679227.5800	4135671.6500	10.1990
679227.5100	4135671.9700	10.2390
679227.4700	4135672.1300	10.2690
679227.4400	4135672.2900	10.2690
679227.4000	4135672.4600	10.2490
679227.3600	4135672.6200	10.2190
679227.2600	4135672.9500	10.1690
679227.2100	4135673.1100	10.1390
679227.1600	4135673.2800	10.1390
679227.1100	4135673.4400	10.1390
679227.0600	4135673.6100	10.1390
679227.0000	4135673.7700	10.1390
679226.9400	4135673.9400	10.1090
679226.8800	4135674.1000	10.1090
679226.8200	4135674.2700	10.1090
679226.7600	4135674.4300	10.1390
679226.7000	4135674.6000	10.1390
679226.6400	4135674.7600	10.1690
679226.4500	4135675.2300	10.2690
679226.3900	4135675.3900	10.2690
679226.3200	4135675.5500	10.2490
679226.2400	4135675.7100	10.2690
679226.0800	4135676.0400	10.1890
679226.0000	4135676.2100	10.2190
679225.9200	4135676.3700	10.2190
679225.8400	4135676.5400	10.1890
679225.7400	4135676.7100	10.2190
679225.5500	4135677.0600	10.2690
679225.4500	4135677.2400	10.2990
679225.3500	4135677.4100	10.2990
679225.2500	4135677.5900	10.2990
679225.1300	4135677.7500	10.3290
679225.0000	4135677.9200	10.3290
679224.8800	4135678.0800	10.3290
679224.7500	4135678.2400	10.3590
679224.6300	4135678.4100	10.3790
679224.5000	4135678.5700	10.3590
679224.3700	4135678.7300	10.3790
679224.2400	4135678.8800	10.4090
679224.1200	4135679.0400	10.4090
679223.9900	4135679.2000	10.4390
679223.8600	4135679.3500	10.4090
679223.6000	4135679.6500	10.4690
679223.4800	4135679.8000	10.4690
679223.3500	4135679.9500	10.4390
679223.0900	4135680.2400	10.4990
679222.9600	4135680.3800	10.4990
679222.8300	4135680.5200	10.4990
679222.6900	4135680.6500	10.4990
679222.5600	4135680.7800	10.4990
679222.4200	4135680.9100	10.4990
679222.2900	4135681.0500	10.4990
679222.1500	4135681.1800	10.4990
679221.7400	4135681.5300	10.4490
679221.4700	4135681.7700	10.4190
679220.7600	4135682.3600	10.2490
679220.4700	4135682.5900	10.1990
679217.7900	4135684.3300	 9.5290
679217.6200	4135684.4300	 9.5590
679217.4600	4135684.5200	 9.5890
679217.3000	4135684.6100	 9.6190
679217.1400	4135684.7100	 9.6490
679216.9700	4135684.8000	 9.6790
679216.8100	4135684.8900	 9.6990
679216.6500	4135684.9800	 9.6990
679216.3400	4135685.1600	 9.7290
679216.1900	4135685.2500	 9.7290
679215.7200	4135685.5200	 9.6190
679215.5600	4135685.6000	 9.6190
679215.4000	4135685.6800	 9.6190
679215.2400	4135685.7600	 9.6190
679215.0800	4135685.8400	 9.5890
679214.9200	4135685.9200	 9.5890
679214.7600	4135686.0000	 9.5590
679214.6000	4135686.0700	 9.5290
679214.4400	4135686.1500	 9.5290
679214.2800	4135686.2200	 9.5090
679214.1200	4135686.2900	 9.5090
679213.9600	4135686.3700	 9.4890
679213.8000	4135686.4400	 9.4790
679213.6400	4135686.5200	 9.4790
679213.4900	4135686.5900	 9.4590
679213.3300	4135686.6700	 9.4290
679213.1700	4135686.7400	 9.3990
679213.0100	4135686.8200	 9.3690
679212.8600	4135686.8900	 9.3690
679212.7000	4135686.9800	 9.3390
679212.5400	4135687.0600	 9.3390
679212.3900	4135687.1500	 9.3190
679212.2300	4135687.2300	 9.3090
679212.0700	4135687.3200	 9.2890
679211.9200	4135687.4100	 9.2890
679211.7600	4135687.5100	 9.2590
679211.6100	4135687.6200	 9.2890
679211.3100	4135687.8200	 9.2390
679211.1600	4135687.9300	 9.1990
679211.0100	4135688.0300	 9.1790
679210.8600	4135688.1500	 9.1790
679210.7200	4135688.2600	 9.1790
679210.5800	4135688.3800	 9.1590
679210.4300	4135688.4900	 9.1790
679210.2900	4135688.6000	 9.1590
679210.1500	4135688.7200	 9.1590
679210.0100	4135688.8500	 9.1790
